id_partido,fecha_partido,equipo_local,equipo_visitante,goles_local,goles_visitante
1024788,2012-03-31 00:00:00,9800,8597,4,2
1024797,2012-04-07 00:00:00,8485,9938,3,1
1024802,2012-04-07 00:00:00,8457,9860,1,2
1024803,2012-04-08 00:00:00,10251,9927,1,1
1024807,2012-04-07 00:00:00,8597,9925,0,6
1024810,2012-04-07 00:00:00,8548,9800,3,1
1024814,2012-04-07 00:00:00,8467,8066,0,0
1189713,2012-04-21 00:00:00,9860,8548,0,3
1189714,2012-04-21 00:00:00,8467,9938,0,2
1189715,2012-04-22 00:00:00,9927,9925,0,3
1189718,2012-04-21 00:00:00,8066,8485,0,2
1189719,2012-04-21 00:00:00,9800,8457,4,4
1189720,2012-04-22 00:00:00,10251,8597,0,1
1189721,2012-04-28 00:00:00,9938,9860,2,2
1189722,2012-04-28 00:00:00,9927,8467,5,1
1189723,2012-04-28 00:00:00,8457,8485,3,0
1189724,2012-04-28 00:00:00,8597,8066,4,3
1189725,2012-04-29 00:00:00,9925,8548,3,0
1189726,2012-04-29 00:00:00,9800,10251,1,0
1189727,2012-05-01 00:00:00,9860,9927,0,1
1189728,2012-05-02 00:00:00,8548,9938,5,0
1189729,2012-05-02 00:00:00,8485,10251,1,2
1189730,2012-05-02 00:00:00,8066,8457,0,0
1189731,2012-05-02 00:00:00,8597,9800,0,2
1189732,2012-05-03 00:00:00,9925,8467,1,0
1189733,2012-05-05 00:00:00,8548,9927,0,0
1189734,2012-05-05 00:00:00,8597,8485,1,1
1189735,2012-05-05 00:00:00,9800,8066,0,1
1189736,2012-05-06 00:00:00,9938,9925,1,0
1189737,2012-05-06 00:00:00,9860,8467,2,0
1189738,2012-05-07 00:00:00,10251,8457,4,0
1189739,2012-05-12 00:00:00,8485,9800,0,0
1189740,2012-05-12 00:00:00,8457,8597,1,2
1189741,2012-05-12 00:00:00,8066,10251,2,0
1189742,2012-05-13 00:00:00,9925,9860,5,0
1189743,2012-05-13 00:00:00,9927,9938,0,2
1189744,2012-05-13 00:00:00,8467,8548,0,4
1024200,2011-08-13 00:00:00,9925,9938,5,1
1024201,2011-08-13 00:00:00,9860,8485,3,0
1024202,2011-08-13 00:00:00,8066,8548,0,2
1024203,2011-08-14 00:00:00,8597,10251,4,1
1024204,2011-08-13 00:00:00,8467,8457,0,1
1024205,2011-08-13 00:00:00,9800,9927,0,1
1024206,2011-08-20 00:00:00,8485,8066,2,1
1024207,2011-08-20 00:00:00,9938,8457,0,1
1024208,2011-08-20 00:00:00,10251,9800,1,2
1024210,2011-08-21 00:00:00,8597,9860,0,0
1024212,2011-08-21 00:00:00,9927,8548,0,3
1024215,2011-08-21 00:00:00,9925,8467,0,1
1024218,2011-08-27 00:00:00,8457,9927,2,4
1024219,2011-08-28 00:00:00,9860,10251,2,0
1024220,2011-08-27 00:00:00,8066,8597,2,1
1024222,2011-08-28 00:00:00,8548,8485,2,0
1024223,2011-08-27 00:00:00,8467,9938,3,3
1024227,2011-08-28 00:00:00,9800,9925,0,2
1024266,2011-09-10 00:00:00,9925,9927,4,0
1024267,2011-09-10 00:00:00,9938,8548,0,1
1024269,2011-09-10 00:00:00,8066,9860,1,1
1024270,2011-09-10 00:00:00,8597,8457,3,2
1024271,2011-09-10 00:00:00,9800,8467,0,0
1024272,2011-09-11 00:00:00,10251,8485,0,0
1024274,2011-09-17 00:00:00,8485,8597,2,2
1024277,2011-09-17 00:00:00,9938,8066,3,1
1024278,2011-09-17 00:00:00,8457,10251,2,2
1024280,2011-09-17 00:00:00,9860,9800,2,0
1024284,2011-09-17 00:00:00,9927,8467,0,3
1024288,2011-09-18 00:00:00,8548,9925,4,2
1024293,2011-09-24 00:00:00,9925,8066,2,0
1024296,2011-09-24 00:00:00,8457,8548,0,4
1024301,2011-09-24 00:00:00,10251,9938,3,3
1024303,2011-09-24 00:00:00,9927,8485,1,0
1024306,2011-09-25 00:00:00,8467,9860,2,0
1024309,2011-09-24 00:00:00,9800,8597,3,0
1228221,2012-08-04 00:00:00,9925,8485,1,0
1228222,2012-08-04 00:00:00,9860,8467,2,0
1228223,2012-08-04 00:00:00,8597,8284,0,0
1228224,2012-08-04 00:00:00,8649,9927,0,0
1228225,2012-08-04 00:00:00,9800,8066,2,2
1228226,2012-08-05 00:00:00,9938,10251,3,0
1229051,2012-10-19 00:00:00,8284,8066,1,4
1229055,2012-10-20 00:00:00,9938,8485,1,1
1229057,2012-10-21 00:00:00,9860,9927,1,0
1229058,2012-10-20 00:00:00,8649,10251,3,2
1229060,2012-10-20 00:00:00,8467,8597,2,1
1229062,2012-10-20 00:00:00,9800,9925,0,5
1229073,2012-10-27 00:00:00,8485,8284,2,0
1229076,2012-10-27 00:00:00,9925,8597,0,2
1229078,2012-10-27 00:00:00,9860,8649,2,2
1229079,2012-10-27 00:00:00,8066,8467,1,1
1229081,2012-10-26 00:00:00,9927,10251,0,4
1229084,2012-10-27 00:00:00,9800,9938,0,1
1229093,2012-11-03 00:00:00,8284,9860,1,0
1229095,2012-11-04 00:00:00,9938,9925,2,2
1229097,2012-11-03 00:00:00,10251,9800,2,1
1229098,2012-11-03 00:00:00,8597,8066,1,2
1229100,2012-11-03 00:00:00,8649,8485,2,1
1229102,2012-11-03 00:00:00,8467,9927,1,3
1229105,2012-11-11 00:00:00,9925,8467,1,1
1229108,2012-11-11 00:00:00,10251,9938,2,1
1229112,2012-11-10 00:00:00,8066,9860,1,1
1229114,2012-11-10 00:00:00,8597,8649,3,0
1229115,2012-11-10 00:00:00,9927,8284,1,1
1229117,2012-11-10 00:00:00,9800,8485,1,4
1229120,2012-11-17 00:00:00,8485,9925,0,2
1229121,2012-11-17 00:00:00,8284,10251,3,1
1229123,2012-11-16 00:00:00,9938,8597,3,3
1229125,2012-11-17 00:00:00,9860,9800,1,0
1229127,2012-11-18 00:00:00,8066,9927,1,5
1229128,2012-11-17 00:00:00,8467,8649,1,1
1229134,2012-11-24 00:00:00,9925,8066,0,1
1229138,2012-11-24 00:00:00,10251,8485,0,1
1229141,2012-11-24 00:00:00,8597,8467,1,2
1229143,2012-11-24 00:00:00,9927,9860,0,0
1229144,2012-11-24 00:00:00,8649,9938,1,2
1229146,2012-11-24 00:00:00,9800,8284,3,1
1229183,2012-11-27 00:00:00,8485,8066,2,3
1229207,2013-01-27 00:00:00,8284,8597,0,0
1229225,2012-11-27 00:00:00,9938,9927,1,2
1229252,2012-11-28 00:00:00,9860,9925,0,4
1229321,2012-11-27 00:00:00,8649,9800,0,0
1229339,2012-11-28 00:00:00,8467,10251,0,1
1229489,2012-12-09 00:00:00,8284,9938,0,3
1229504,2012-12-08 00:00:00,9860,8485,2,0
1229506,2012-12-08 00:00:00,8066,10251,3,0
1229507,2012-12-08 00:00:00,8597,9925,1,3
1229510,2012-12-08 00:00:00,9927,8649,3,2
1229513,2012-12-08 00:00:00,9800,8467,1,1
1229523,2012-12-15 00:00:00,8485,8597,0,2
1229527,2012-12-15 00:00:00,9925,9800,2,0
1229532,2012-12-15 00:00:00,9938,8066,4,4
1229536,2012-12-15 00:00:00,10251,9927,2,3
1229538,2012-12-15 00:00:00,8649,8284,1,1
1229539,2012-12-15 00:00:00,8467,9860,2,2
1229550,2012-12-22 00:00:00,8485,8467,2,0
1229552,2012-12-22 00:00:00,9925,8649,4,0
1229554,2012-12-23 00:00:00,9860,9938,2,1
1229556,2012-12-22 00:00:00,8066,8284,4,1
1229557,2012-12-23 00:00:00,8597,10251,1,1
1229559,2012-12-21 00:00:00,9800,9927,2,1
1228338,2012-08-11 00:00:00,8485,8649,0,0
1228348,2013-01-22 00:00:00,9925,9938,4,0
1228352,2012-08-11 00:00:00,8284,9800,0,2
1228356,2012-08-12 00:00:00,10251,9860,1,1
1228361,2012-08-11 00:00:00,8066,8597,1,1
1228365,2012-08-11 00:00:00,9927,8467,1,1
1229572,2012-12-26 00:00:00,8284,9925,0,2
1229575,2012-12-26 00:00:00,9938,8467,1,1
1229580,2012-12-26 00:00:00,10251,8649,0,1
1229582,2012-12-26 00:00:00,8066,9800,2,2
1229583,2012-12-26 00:00:00,8597,9860,1,0
1229584,2012-12-26 00:00:00,9927,8485,4,1
1229692,2012-12-29 00:00:00,8284,8485,1,3
1229708,2012-12-30 00:00:00,9938,9800,3,4
1229722,2012-12-29 00:00:00,10251,9925,1,0
1229735,2012-12-29 00:00:00,9927,8597,2,2
1229751,2013-02-02 00:00:00,8649,9860,2,2
1229767,2012-12-29 00:00:00,8467,8066,0,0
1229868,2013-01-02 00:00:00,8485,9938,2,2
1229903,2013-01-02 00:00:00,9925,9927,1,0
1229920,2013-01-03 00:00:00,9860,10251,0,0
1229951,2013-03-02 00:00:00,8649,8066,0,0
1229968,2013-01-02 00:00:00,8467,8284,1,0
1229986,2013-01-02 00:00:00,9800,8597,1,1
1230088,2013-01-19 00:00:00,9925,9860,4,1
1230103,2013-01-19 00:00:00,10251,8284,1,1
1230124,2013-01-19 00:00:00,8066,8485,3,0
1230143,2013-01-19 00:00:00,8597,9938,2,3
1230160,2013-01-20 00:00:00,9927,8467,3,2
1230178,2013-01-19 00:00:00,9800,8649,1,4
1230192,2013-01-27 00:00:00,8485,10251,0,0
1230203,2013-03-06 00:00:00,8284,9800,2,1
1230207,2013-01-26 00:00:00,9938,8649,1,1
1230210,2013-03-02 00:00:00,9860,9927,1,2
1230213,2013-02-13 00:00:00,8066,8597,1,1
1230215,2013-02-19 00:00:00,8467,9925,1,1
1230358,2013-01-30 00:00:00,9925,8597,4,1
1230359,2013-01-30 00:00:00,9860,8284,1,0
1230360,2013-02-19 00:00:00,9927,9938,0,1
1230361,2013-01-30 00:00:00,8649,10251,1,0
1230363,2013-01-30 00:00:00,8467,8485,3,1
1230364,2013-01-30 00:00:00,9800,8066,2,1
1230366,2013-02-09 00:00:00,8485,9800,0,0
1230367,2013-02-08 00:00:00,8284,8649,0,2
1230368,2013-02-09 00:00:00,9938,9860,3,1
1230369,2013-02-11 00:00:00,10251,8467,1,3
1230370,2013-02-09 00:00:00,8066,9925,1,3
1230371,2013-02-09 00:00:00,8597,9927,2,0
1230372,2013-02-15 00:00:00,8485,8284,1,0
1230373,2013-02-16 00:00:00,9925,9938,6,2
1230374,2013-02-16 00:00:00,9860,8597,0,3
1230375,2013-02-16 00:00:00,9927,8066,3,0
1230376,2013-02-16 00:00:00,8649,8467,1,0
1230377,2013-02-16 00:00:00,9800,10251,0,1
1230378,2013-02-24 00:00:00,9925,8284,5,0
1230379,2013-02-24 00:00:00,9938,10251,2,2
1230380,2013-02-23 00:00:00,9860,8066,2,3
1230381,2013-02-23 00:00:00,8597,8485,1,1
1230383,2013-02-23 00:00:00,8649,9927,3,0
1230384,2013-02-23 00:00:00,8467,9800,1,0
1230385,2013-02-26 00:00:00,8485,8649,0,1
1230386,2013-02-27 00:00:00,8284,8467,2,2
1230387,2013-02-27 00:00:00,10251,8597,2,2
1230388,2013-02-27 00:00:00,8066,9938,0,0
1230389,2013-02-27 00:00:00,9927,9925,2,1
1230390,2013-02-27 00:00:00,9800,9860,2,0
1228373,2012-08-19 00:00:00,9938,8284,3,0
1228376,2012-08-18 00:00:00,9860,8066,2,2
1228379,2012-08-18 00:00:00,8597,9927,1,2
1228381,2012-08-18 00:00:00,8649,9925,1,1
1228384,2012-08-18 00:00:00,8467,8485,1,2
1228389,2012-08-18 00:00:00,9800,10251,1,2
1230391,2013-03-09 00:00:00,8485,9927,0,0
1230393,2013-03-09 00:00:00,8284,8066,1,1
1230394,2013-03-10 00:00:00,10251,9860,0,0
1230395,2013-03-09 00:00:00,8649,9925,3,2
1230396,2013-03-09 00:00:00,8467,8597,2,0
1230397,2013-03-09 00:00:00,9800,9938,0,0
1230398,2013-03-16 00:00:00,9925,8485,4,3
1230399,2013-03-17 00:00:00,9938,8284,1,1
1230400,2013-03-05 00:00:00,9860,8467,2,0
1230401,2013-03-16 00:00:00,8066,8649,2,1
1230402,2013-04-03 00:00:00,8597,9800,1,1
1230404,2013-03-15 00:00:00,9927,10251,4,1
1230405,2013-03-30 00:00:00,8485,9860,2,0
1230406,2013-03-30 00:00:00,8284,9927,0,3
1230407,2013-03-30 00:00:00,10251,8066,1,2
1230408,2013-03-30 00:00:00,8649,8597,0,1
1230409,2013-04-01 00:00:00,8467,9938,1,1
1230410,2013-03-31 00:00:00,9800,9925,1,1
1230411,2013-04-06 00:00:00,9925,10251,3,0
1230412,2013-04-06 00:00:00,9938,8485,1,0
1230413,2013-04-06 00:00:00,9860,8649,4,2
1230414,2013-04-05 00:00:00,8066,8467,0,0
1230415,2013-04-06 00:00:00,8597,8284,1,2
1230416,2013-04-06 00:00:00,9927,9800,2,2
1438229,2013-04-19 00:00:00,9938,9927,1,3
1438230,2013-04-20 00:00:00,8597,9860,0,1
1438231,2013-04-20 00:00:00,9800,8284,1,2
1438232,2013-04-21 00:00:00,9925,8066,4,1
1438233,2013-04-21 00:00:00,8467,8649,2,2
1438234,2013-04-22 00:00:00,10251,8485,0,0
1438235,2013-04-26 00:00:00,8649,9938,1,0
1438236,2013-04-27 00:00:00,8485,8597,1,0
1438237,2013-04-27 00:00:00,8284,9860,1,0
1438238,2013-04-27 00:00:00,10251,9800,3,3
1438239,2013-04-27 00:00:00,8467,8066,1,0
1438240,2013-04-28 00:00:00,9927,9925,3,1
1438241,2013-05-04 00:00:00,9938,8467,0,1
1438242,2013-05-04 00:00:00,9860,9800,3,0
1438243,2013-05-04 00:00:00,8066,9927,4,3
1438244,2013-05-05 00:00:00,8284,8485,1,1
1438245,2013-05-15 00:00:00,8597,10251,1,3
1438247,2013-05-05 00:00:00,8649,9925,1,1
1438248,2013-05-11 00:00:00,9925,8467,4,0
1438249,2013-05-11 00:00:00,8284,8597,2,3
1438250,2013-05-11 00:00:00,8066,9938,1,2
1438251,2013-05-11 00:00:00,9800,8485,0,0
1438252,2013-05-12 00:00:00,9860,10251,1,2
1438253,2013-05-12 00:00:00,9927,8649,2,0
1438254,2013-05-18 00:00:00,8485,9860,1,1
1438255,2013-05-18 00:00:00,10251,8284,1,0
1438256,2013-05-18 00:00:00,8597,9800,1,3
1438257,2013-05-19 00:00:00,9938,9925,0,4
1438258,2013-05-19 00:00:00,8649,8066,1,0
1438259,2013-05-19 00:00:00,8467,9927,2,0
1228394,2012-08-25 00:00:00,8284,8649,0,1
1228396,2012-08-25 00:00:00,10251,8467,2,0
1228399,2012-08-25 00:00:00,8066,9925,2,4
1228401,2012-08-25 00:00:00,8597,9938,3,1
1228404,2012-08-26 00:00:00,9927,9800,1,1
1228452,2012-08-26 00:00:00,8485,9860,0,0
1228521,2012-09-01 00:00:00,8485,9800,0,0
1228542,2012-09-01 00:00:00,9925,10251,2,2
1228560,2012-09-02 00:00:00,9927,8066,4,1
1228580,2012-09-01 00:00:00,8649,8597,0,0
1228602,2012-09-01 00:00:00,8467,9938,0,0
1228650,2012-09-02 00:00:00,9860,8284,0,1
1228916,2012-09-15 00:00:00,8284,9927,1,2
1228938,2012-09-14 00:00:00,9938,8649,0,0
1228961,2012-09-15 00:00:00,10251,8597,2,1
1228979,2012-09-15 00:00:00,8066,8485,1,1
1228982,2012-09-15 00:00:00,8467,9925,2,1
1228983,2012-09-15 00:00:00,9800,9860,2,0
1228990,2012-09-23 00:00:00,8485,9927,3,3
1228992,2012-09-22 00:00:00,9925,8284,2,0
1228994,2012-09-22 00:00:00,9938,9860,0,3
1228996,2012-09-22 00:00:00,10251,8066,2,2
1228999,2012-09-22 00:00:00,8597,9800,3,1
1229002,2012-09-22 00:00:00,8649,8467,1,2
1229010,2012-09-29 00:00:00,8485,10251,2,1
1229013,2012-09-29 00:00:00,8284,8467,1,3
1229014,2012-09-29 00:00:00,9860,8597,1,3
1229016,2012-09-29 00:00:00,8066,9938,4,0
1229018,2012-09-29 00:00:00,9927,9925,0,2
1229020,2012-09-29 00:00:00,9800,8649,5,4
1229028,2012-10-07 00:00:00,9925,9860,1,0
1229031,2012-10-06 00:00:00,10251,8284,3,0
1229032,2012-10-05 00:00:00,8066,8649,3,1
1229035,2012-10-06 00:00:00,8597,8485,1,3
1229038,2012-11-07 00:00:00,9927,9938,0,1
1229039,2012-10-06 00:00:00,8467,9800,2,1
1474095,2013-08-03 00:00:00,8485,8597,2,1
1474096,2013-08-03 00:00:00,9925,8649,2,1
1474097,2013-08-03 00:00:00,8066,9800,3,0
1474098,2013-08-02 00:00:00,8426,9938,0,0
1474100,2013-08-04 00:00:00,8467,9860,1,0
1474109,2013-08-04 00:00:00,10251,9927,0,1
1474235,2013-10-19 00:00:00,8485,9938,1,0
1474237,2013-10-19 00:00:00,10251,9925,1,1
1474239,2013-10-20 00:00:00,8066,8426,1,2
1474240,2013-10-19 00:00:00,8597,8649,2,0
1474242,2013-10-19 00:00:00,9927,9860,2,1
1474243,2013-10-19 00:00:00,9800,8467,4,3
1474246,2013-10-26 00:00:00,9938,9800,4,0
1474247,2013-10-26 00:00:00,10251,8485,0,2
1474249,2013-10-26 00:00:00,8597,9860,2,0
1474251,2013-10-27 00:00:00,8426,9925,1,2
1474253,2014-02-25 00:00:00,8649,8066,0,3
1474255,2013-10-27 00:00:00,8467,9927,2,0
1474257,2013-11-04 00:00:00,8485,8426,4,0
1474258,2013-11-02 00:00:00,9925,9938,1,1
1474259,2013-11-02 00:00:00,9860,8467,0,2
1474261,2013-11-02 00:00:00,8066,8597,2,1
1474263,2013-11-03 00:00:00,9927,10251,1,0
1474264,2013-11-17 00:00:00,9800,8649,2,1
1474266,2013-11-09 00:00:00,8485,9860,1,3
1474267,2013-11-09 00:00:00,10251,8066,0,2
1474269,2013-11-09 00:00:00,9927,9938,0,4
1474271,2013-11-09 00:00:00,8426,9800,0,3
1474272,2013-11-09 00:00:00,8649,9925,1,4
1474275,2013-11-09 00:00:00,8467,8597,3,1
1474276,2013-11-23 00:00:00,9925,8485,3,1
1474277,2013-11-23 00:00:00,9938,8426,4,1
1474278,2013-11-23 00:00:00,9860,8649,2,2
1474279,2013-11-23 00:00:00,8066,8467,1,0
1474280,2013-11-23 00:00:00,8597,9927,0,2
1474281,2013-11-23 00:00:00,9800,10251,0,0
1474282,2013-12-07 00:00:00,9938,9860,4,1
1474283,2013-12-07 00:00:00,10251,8426,1,1
1474284,2013-12-06 00:00:00,9927,9925,0,5
1474285,2013-12-07 00:00:00,8649,8597,1,2
1474286,2013-12-07 00:00:00,8467,8485,0,2
1474287,2013-12-07 00:00:00,9800,8066,0,0
1474290,2013-12-14 00:00:00,8485,9800,2,0
1474292,2013-12-14 00:00:00,9925,10251,1,0
1474293,2013-12-14 00:00:00,9860,8066,0,2
1474295,2013-12-14 00:00:00,8597,9938,1,4
1474297,2014-01-21 00:00:00,8426,8467,0,1
1474299,2013-12-14 00:00:00,8649,9927,1,2
1474300,2013-12-21 00:00:00,9925,9860,2,0
1474301,2013-12-21 00:00:00,9938,8649,1,0
1474302,2013-12-21 00:00:00,10251,8467,0,0
1474303,2013-12-21 00:00:00,8066,8485,3,4
1474304,2013-12-21 00:00:00,8597,8426,2,1
1474305,2013-12-21 00:00:00,9927,9800,3,0
1474309,2013-12-26 00:00:00,8485,9927,0,1
1474310,2013-12-26 00:00:00,9860,8597,0,4
1474312,2013-12-26 00:00:00,8426,8066,0,0
1474314,2013-12-26 00:00:00,8649,10251,0,2
1474317,2013-12-26 00:00:00,8467,9925,0,1
1474318,2013-12-26 00:00:00,9800,9938,4,1
1474344,2013-12-29 00:00:00,8485,8649,1,0
1474346,2013-12-29 00:00:00,10251,8597,3,0
1474349,2013-12-29 00:00:00,8066,9925,0,1
1474351,2013-12-29 00:00:00,8426,9927,1,5
1474352,2013-12-29 00:00:00,8467,9938,3,0
1474354,2013-12-29 00:00:00,9800,9860,1,1
1474129,2014-02-02 00:00:00,9925,9800,1,0
1474131,2013-08-10 00:00:00,9938,8066,0,1
1474134,2013-08-11 00:00:00,9860,10251,1,0
1474135,2013-08-11 00:00:00,8597,8467,0,0
1474137,2013-08-10 00:00:00,8649,8426,1,3
1474139,2013-08-11 00:00:00,9927,8485,1,3
1474355,2014-01-01 00:00:00,9925,8426,1,0
1474358,2014-01-01 00:00:00,9938,8485,1,2
1474360,2014-01-02 00:00:00,10251,9860,2,1
1474362,2014-01-01 00:00:00,8066,8649,1,2
1474369,2014-01-02 00:00:00,8597,9800,2,1
1474370,2014-01-01 00:00:00,9927,8467,4,0
1474374,2014-01-05 00:00:00,9938,10251,2,2
1474376,2014-01-05 00:00:00,9860,8426,0,2
1474377,2014-01-05 00:00:00,8597,8485,0,1
1474379,2014-03-19 00:00:00,9927,8066,2,0
1474380,2014-01-04 00:00:00,8649,8467,1,0
1474381,2014-01-05 00:00:00,9800,9925,0,4
1474383,2014-01-10 00:00:00,8485,10251,1,0
1474385,2014-01-29 00:00:00,9925,8597,4,0
1474386,2014-01-11 00:00:00,9860,9927,0,1
1474388,2014-01-12 00:00:00,8066,9938,1,1
1474390,2014-01-11 00:00:00,8426,8649,3,3
1474392,2014-01-11 00:00:00,8467,9800,2,0
1474396,2014-01-18 00:00:00,8485,8066,0,1
1474398,2014-01-18 00:00:00,9925,9927,3,0
1474400,2014-01-18 00:00:00,10251,9800,2,3
1474401,2014-01-18 00:00:00,8426,8597,1,1
1474403,2014-01-18 00:00:00,8649,9938,3,0
1474404,2014-01-18 00:00:00,8467,9860,3,3
1474409,2014-03-12 00:00:00,9938,8467,0,1
1474410,2014-01-26 00:00:00,10251,9925,0,4
1474411,2014-01-25 00:00:00,8597,8066,2,0
1474412,2014-01-25 00:00:00,9927,8485,2,2
1474414,2014-01-25 00:00:00,8649,9860,1,2
1474417,2014-01-25 00:00:00,9800,8426,0,0
1474419,2014-02-25 00:00:00,8485,9925,2,1
1474421,2014-01-29 00:00:00,9860,9800,2,1
1474423,2014-03-12 00:00:00,8066,10251,0,0
1474425,2014-02-01 00:00:00,8597,8649,2,2
1474426,2014-02-01 00:00:00,8426,9938,1,1
1474428,2014-02-25 00:00:00,8467,9927,3,0
1474431,2014-02-16 00:00:00,9925,8467,3,0
1474433,2014-02-15 00:00:00,9938,8597,3,2
1474435,2014-02-15 00:00:00,10251,8649,2,1
1474436,2014-02-15 00:00:00,8066,9860,0,0
1474438,2014-02-15 00:00:00,9927,8426,4,3
1474439,2014-02-15 00:00:00,9800,8485,0,1
1474444,2014-02-21 00:00:00,9938,9927,3,1
1474446,2014-02-22 00:00:00,9860,9925,0,2
1474448,2014-02-22 00:00:00,8597,10251,1,1
1474449,2014-02-22 00:00:00,8426,8485,3,1
1474451,2014-02-22 00:00:00,8649,9800,2,1
1474453,2014-02-22 00:00:00,8467,8066,0,1
1474461,2014-03-01 00:00:00,8485,8467,1,0
1474463,2014-03-01 00:00:00,9925,8066,5,0
1474466,2014-02-28 00:00:00,10251,9938,1,3
1474469,2014-03-01 00:00:00,9927,9860,4,1
1474471,2014-03-01 00:00:00,8649,8426,1,1
1474473,2014-03-01 00:00:00,9800,8597,2,0
1474480,2014-03-15 00:00:00,9938,9800,3,2
1474482,2014-04-02 00:00:00,9860,8485,1,1
1474484,2014-04-01 00:00:00,8066,9927,1,2
1474487,2014-03-14 00:00:00,8597,9925,0,3
1474488,2014-03-15 00:00:00,8426,10251,3,1
1474490,2014-03-15 00:00:00,8467,8649,0,1
1474141,2013-08-17 00:00:00,8485,9925,0,2
1474143,2013-08-17 00:00:00,10251,9938,1,1
1474144,2013-08-17 00:00:00,8066,9927,2,0
1474146,2013-08-16 00:00:00,8426,9860,1,1
1474148,2013-08-17 00:00:00,8467,8649,4,0
1474149,2013-08-17 00:00:00,9800,8597,1,1
1474508,2014-03-22 00:00:00,8485,8597,2,1
1474512,2014-03-22 00:00:00,9925,9800,3,0
1474514,2014-03-21 00:00:00,9860,9938,1,2
1474515,2014-03-22 00:00:00,8066,8426,1,0
1474517,2014-03-22 00:00:00,9927,8649,2,1
1474519,2014-03-22 00:00:00,8467,10251,2,0
1474523,2014-03-26 00:00:00,9938,8066,2,1
1474525,2014-03-08 00:00:00,10251,9927,3,3
1474528,2014-03-08 00:00:00,8597,9860,4,2
1474529,2014-03-26 00:00:00,8426,9925,1,5
1474530,2014-03-25 00:00:00,8649,8485,1,1
1474531,2014-03-25 00:00:00,9800,8467,0,1
1474532,2014-03-29 00:00:00,8485,9938,1,1
1474534,2014-03-29 00:00:00,9925,8649,1,1
1474536,2014-03-30 00:00:00,9860,10251,2,0
1474538,2014-03-29 00:00:00,8066,9800,2,2
1474546,2014-03-29 00:00:00,9927,8597,1,2
1474551,2014-03-29 00:00:00,8467,8426,1,1
1474555,2014-04-05 00:00:00,9938,9925,0,2
1474557,2014-04-07 00:00:00,10251,8485,0,2
1474558,2014-04-05 00:00:00,8597,8467,1,2
1474561,2014-04-05 00:00:00,8426,9860,2,4
1474565,2014-04-04 00:00:00,8649,8066,1,2
1474566,2014-04-05 00:00:00,9800,9927,3,2
1686203,2014-04-18 00:00:00,8066,8485,0,0
1686204,2014-04-19 00:00:00,9927,9925,3,3
1686205,2014-04-19 00:00:00,9860,8649,2,0
1686206,2014-04-19 00:00:00,8597,8426,1,2
1686207,2014-04-19 00:00:00,8467,9938,2,0
1686208,2014-04-19 00:00:00,9800,10251,2,0
1686209,2014-04-25 00:00:00,8426,9800,1,1
1686210,2014-04-26 00:00:00,8485,8467,1,1
1686211,2014-04-26 00:00:00,9938,9927,5,1
1686212,2014-04-26 00:00:00,8649,8597,2,1
1686213,2014-04-27 00:00:00,10251,9860,1,2
1686214,2014-04-27 00:00:00,9925,8066,6,0
1686215,2014-05-03 00:00:00,9925,8485,5,2
1686216,2014-05-03 00:00:00,10251,8426,1,1
1686217,2014-05-03 00:00:00,8066,9938,1,1
1686218,2014-05-03 00:00:00,9927,8467,2,1
1686219,2014-05-03 00:00:00,9800,8649,1,0
1686220,2014-05-04 00:00:00,9860,8597,5,0
1686221,2014-05-06 00:00:00,9938,8485,1,3
1686222,2014-05-06 00:00:00,8649,10251,1,0
1686223,2014-05-07 00:00:00,9860,8426,2,4
1686224,2014-05-07 00:00:00,8597,9800,1,0
1686225,2014-05-07 00:00:00,9927,8066,2,1
1686226,2014-05-07 00:00:00,8467,9925,3,3
1686227,2014-05-10 00:00:00,10251,8597,0,1
1686228,2014-05-10 00:00:00,8426,8649,2,3
1686229,2014-05-10 00:00:00,9800,9860,1,1
1686230,2014-05-11 00:00:00,8485,9927,0,1
1686231,2014-05-11 00:00:00,9925,9938,3,1
1686232,2014-05-11 00:00:00,8066,8467,2,0
1474150,2013-08-24 00:00:00,9925,8066,2,2
1474152,2013-08-24 00:00:00,9938,8467,4,0
1474153,2013-08-24 00:00:00,9860,8485,2,1
1474155,2013-08-24 00:00:00,8597,10251,1,2
1474156,2013-08-24 00:00:00,9927,8426,1,0
1474158,2013-08-24 00:00:00,8649,9800,3,0
1474161,2013-08-31 00:00:00,8485,8467,0,0
1474163,2013-08-31 00:00:00,9938,9925,0,1
1474164,2013-08-31 00:00:00,10251,8649,0,0
1474166,2013-08-31 00:00:00,8066,9860,2,0
1474167,2013-08-31 00:00:00,9927,8597,2,1
1474169,2013-08-31 00:00:00,9800,8426,1,2
1474186,2013-09-14 00:00:00,9860,9925,1,3
1474188,2013-09-14 00:00:00,8597,8066,1,2
1474189,2013-09-14 00:00:00,8426,8485,0,3
1474190,2013-09-15 00:00:00,8649,9938,2,4
1474192,2013-09-14 00:00:00,8467,10251,1,2
1474194,2013-09-14 00:00:00,9800,9927,0,1
1474196,2013-09-21 00:00:00,8485,8066,1,0
1474198,2013-09-21 00:00:00,9925,8467,2,1
1474201,2013-09-22 00:00:00,9938,9927,2,2
1474203,2013-09-21 00:00:00,10251,9800,2,0
1474204,2013-09-21 00:00:00,8426,8597,1,1
1474205,2013-09-21 00:00:00,8649,9860,2,1
